auskunft,Art,stunde,monat,gespraeche,summe_dauer,avg_dauer,0,bis_10,bis_20,bis_30,bis_40,bis_50,bis_60,bis_70,bis_80,bis_90,bis_100,bis_110,bis_120,bis_130,bis_140,bis_150,bis_160,bis_170,bis_180,bis_190,bis_200,bis_210,bis_220,bis_230,bis_240,bis_250,bis_260,bis_270,bis_280,bis_290,bis_300,bis_360,bis_420,bis_480,bis_540,bis_600,bis_1200,bis_1800,bis_2400,bis_3000,ab_3001,Max,Anzahl,Kategorie(1.te),Max_Wert_Kategorie
11811,Alle,0,03_2019,14,1033,73.8,2,2,3,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,bis_20,
11811,Alle,1,03_2019,15,727,48.5,2,3,1,3,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11811,Alle,2,03_2019,18,1133,62.9,1,2,1,4,3,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,bis_30,
11811,Alle,3,03_2019,16,1015,63.4,1,3,2,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,bis_10,
11811,Alle,4,03_2019,13,885,68.1,1,1,1,0,0,1,1,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,bis_70,
11811,Alle,5,03_2019,12,808,67.3,3,2,0,0,2,1,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11811,Alle,6,03_2019,37,2453,66.3,2,3,2,4,2,3,4,2,4,3,1,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,bis_30,Max_Wert_ist_mehrfach_vorhanden!
11811,Alle,7,03_2019,205,14226,69.4,10,9,7,9,14,28,25,30,18,24,12,6,6,3,5,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,bis_70,
11811,Alle,8,03_2019,731,53557,73.3,77,15,18,12,61,102,111,99,67,60,49,34,25,21,14,9,7,7,4,4,3,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111,1,bis_60,
11811,Alle,9,03_2019,1269,97153,76.6,108,25,20,34,97,158,185,159,142,98,84,72,49,36,25,14,14,11,9,7,3,6,6,2,1,1,2,2,0,1,0,5,1,0,0,0,0,0,0,0,0,185,1,bis_60,
11811,Alle,10,03_2019,1449,112805,77.9,160,22,14,38,91,182,231,184,156,139,92,79,58,31,24,25,16,10,13,10,6,6,3,2,2,0,4,0,2,4,2,2,0,0,0,0,1,0,0,0,0,231,1,bis_60,
11811,Alle,11,03_2019,1202,94857,78.9,98,30,17,27,66,143,192,134,113,119,97,73,52,29,24,14,9,19,5,5,5,6,5,2,2,3,1,2,1,1,1,3,0,0,0,2,0,0,0,0,0,192,1,bis_60,
11811,Alle,12,03_2019,805,62464,77.6,31,23,17,26,65,106,106,92,76,61,51,47,30,20,14,18,11,6,6,3,6,1,2,0,3,3,3,1,1,2,2,2,1,0,0,0,0,0,0,0,0,106,2,bis_50,Max_Wert_ist_mehrfach_vorhanden!
11811,Alle,13,03_2019,732,57297,78.3,42,16,19,18,53,89,95,98,74,54,51,40,34,19,17,10,10,4,7,6,3,1,1,3,1,0,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,98,1,bis_70,
11811,Alle,14,03_2019,787,62733,79.7,30,22,12,25,54,88,111,96,81,72,50,39,26,24,13,17,5,5,9,6,6,3,3,6,1,1,4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,111,1,bis_60,
11811,Alle,15,03_2019,746,58612,78.6,46,32,19,23,44,94,103,88,73,57,40,51,28,18,3,12,11,11,9,4,2,0,1,1,6,5,1,0,0,4,1,3,1,0,0,0,1,0,0,0,0,103,1,bis_60,
11811,Alle,16,03_2019,682,53076,77.8,55,19,17,15,49,81,96,92,72,63,32,42,21,16,12,11,13,5,5,1,0,1,1,2,2,4,1,2,0,0,1,3,2,1,0,0,0,0,0,0,0,96,1,bis_60,
11811,Alle,17,03_2019,584,47460,81.3,88,21,6,10,40,72,76,77,52,49,33,27,24,30,13,6,8,10,4,5,2,3,2,2,6,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,77,1,bis_70,
11811,Alle,18,03_2019,415,30511,73.5,43,25,10,11,34,37,67,49,47,29,26,21,14,7,9,5,5,2,5,3,2,0,2,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,67,1,bis_60,
11811,Alle,19,03_2019,286,21011,73.5,70,11,18,11,21,38,27,34,31,25,16,8,13,5,3,4,4,2,6,2,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,38,1,bis_50,
11811,Alle,20,03_2019,171,13655,79.9,24,11,11,10,16,18,17,14,14,7,6,9,7,4,4,4,0,2,2,5,2,1,1,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,18,1,bis_50,
11811,Alle,21,03_2019,77,6199,80.5,9,3,1,6,5,10,9,5,5,7,7,4,5,3,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,bis_50,
11811,Alle,22,03_2019,47,3005,63.9,6,6,3,6,4,5,6,6,2,2,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11811,Alle,23,03_2019,26,1847,71,0,2,2,3,3,3,0,4,2,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,bis_70,
11833,Alle,0,03_2019,1915,127029,66.3,187,229,86,107,175,364,170,101,136,121,95,77,47,41,28,23,11,17,14,10,10,6,6,4,4,1,5,1,2,1,0,12,4,4,0,1,1,1,0,0,0,364,1,bis_50,
11833,Alle,1,03_2019,1374,93537,68.1,99,154,80,101,146,235,95,79,78,94,67,39,32,32,27,18,7,18,7,9,6,9,4,5,3,3,4,2,1,2,5,3,3,1,1,0,3,1,0,0,0,235,1,bis_50,
11833,Alle,2,03_2019,1051,78098,74.3,77,108,59,87,106,132,66,51,72,60,64,49,31,31,22,11,19,14,9,6,7,7,2,6,3,2,4,3,0,2,4,7,3,2,0,0,2,0,0,0,0,132,1,bis_50,
11833,Alle,3,03_2019,1007,64203,63.8,80,166,74,108,77,113,58,60,58,66,42,43,31,22,16,10,9,9,7,3,3,3,3,4,3,4,2,1,1,0,1,2,2,1,2,0,3,0,0,0,0,166,1,bis_10,
11833,Alle,4,03_2019,894,62211,69.6,83,111,59,98,77,91,51,52,67,53,50,30,37,22,17,11,11,14,5,4,3,4,2,2,0,2,2,4,0,0,1,3,3,1,4,2,1,0,0,0,0,111,1,bis_10,
11833,Alle,5,03_2019,1308,95792,73.2,161,157,77,131,96,100,77,94,103,104,82,59,45,36,20,25,12,12,10,9,7,6,11,3,3,2,3,0,1,1,4,7,4,3,1,0,2,1,0,0,0,157,1,bis_10,
11833,Alle,6,03_2019,3125,245193,78.5,401,310,182,301,150,147,188,197,249,273,241,207,127,120,80,67,51,43,24,40,22,21,8,12,11,6,7,6,2,2,5,12,4,3,3,0,4,0,0,0,0,310,1,bis_10,
11833,Alle,7,03_2019,12023,1068404,88.9,1589,796,386,551,357,467,633,939,1211,1386,1286,949,717,517,375,304,247,164,122,110,78,73,53,41,41,46,17,18,16,13,18,52,21,3,5,2,9,0,0,0,0,1386,1,bis_90,
11833,Alle,8,03_2019,38663,3687044,95.4,2453,1716,673,947,840,1342,2189,3237,4155,4848,4335,3395,2445,1832,1484,1060,805,640,516,382,324,233,207,170,152,121,95,81,53,41,55,150,78,22,21,7,12,0,0,0,0,4848,1,bis_90,
11833,Alle,9,03_2019,61038,5929111,97.1,3527,2560,1036,1277,1191,1951,3443,4919,6449,7655,6938,5356,4122,3087,2295,1753,1384,1013,858,740,553,407,357,278,239,180,128,104,108,106,90,267,97,44,26,5,20,2,0,0,0,7655,1,bis_90,
11833,Alle,10,03_2019,67650,6641187,98.2,3946,2862,1124,1364,1312,2257,3777,5430,6886,8343,7606,6004,4656,3454,2569,1969,1573,1230,940,793,551,485,397,292,257,230,179,164,132,112,105,310,128,70,29,26,30,4,0,0,0,8343,1,bis_90,
11833,Alle,11,03_2019,61451,5934246,96.6,3428,2996,1203,1498,1281,2073,3550,4994,6341,7290,6807,5221,3978,2980,2267,1791,1316,1118,816,757,559,426,368,256,229,198,154,117,116,90,90,306,114,62,27,17,44,1,0,0,0,7290,1,bis_90,
11833,Alle,12,03_2019,42214,3919735,92.9,2558,2714,1053,1284,976,1638,2510,3437,4302,4939,4333,3352,2537,1963,1384,1113,880,666,571,427,347,300,197,200,164,129,131,96,71,59,48,192,97,35,33,8,27,1,0,0,0,4939,1,bis_90,
11833,Alle,13,03_2019,38827,3628592,93.5,2828,2546,1012,1169,933,1494,2332,3115,3841,4326,3942,3100,2310,1808,1394,1040,785,633,547,390,345,266,216,215,151,128,131,98,74,74,55,191,76,29,18,13,29,1,0,0,0,4326,1,bis_90,
11833,Alle,14,03_2019,40544,3826840,94.4,3107,2319,989,1187,1022,1503,2376,3318,4115,4745,4022,3323,2460,1951,1459,1139,854,718,524,386,315,275,232,197,153,140,105,99,81,71,71,192,95,44,26,11,27,0,0,0,0,4745,1,bis_90,
11833,Alle,15,03_2019,40952,3844580,93.9,3151,2467,1101,1274,993,1535,2499,3161,4047,4647,4231,3380,2405,1882,1437,1104,936,699,567,407,400,287,235,194,154,132,95,88,66,62,59,225,77,41,21,15,28,1,0,0,0,4647,1,bis_90,
11833,Alle,16,03_2019,39582,3698195,93.4,3324,2406,1064,1236,1003,1624,2432,3077,3919,4401,4045,3180,2412,1819,1372,1084,785,660,514,450,349,296,225,172,145,124,126,72,62,73,58,210,80,45,29,10,21,2,0,0,0,4401,1,bis_90,
11833,Alle,17,03_2019,33214,3074250,92.6,3193,2230,967,1060,966,1500,2024,2631,3090,3481,3327,2546,2017,1463,1156,940,673,544,446,367,267,234,192,146,126,125,102,88,71,50,45,165,89,37,24,6,19,0,0,0,0,3481,1,bis_90,
11833,Alle,18,03_2019,25182,2219345,88.1,2581,2055,902,950,894,1394,1753,1957,2291,2513,2239,1761,1309,1074,736,618,485,405,324,222,207,166,135,124,87,85,74,50,36,43,33,121,54,24,17,12,31,1,0,0,0,2513,1,bis_90,
11833,Alle,19,03_2019,19019,1618830,85.1,2224,1713,759,754,754,1264,1332,1488,1656,1769,1607,1297,1024,725,540,413,359,271,209,169,124,110,93,90,62,63,44,35,35,24,25,116,41,21,11,9,10,3,0,0,0,1769,1,bis_90,
11833,Alle,20,03_2019,11750,958190,81.5,1563,1143,555,531,579,906,842,895,991,1022,932,705,559,432,308,226,187,165,128,92,80,84,59,45,40,37,28,16,16,14,7,63,25,17,7,3,9,2,0,0,0,1143,1,bis_10,
11833,Alle,21,03_2019,6612,505153,76.4,1194,718,324,351,401,758,488,443,507,491,458,346,264,203,156,123,105,82,72,56,40,25,20,25,16,15,9,9,17,9,7,42,13,9,1,1,8,0,0,0,0,758,1,bis_50,
11833,Alle,22,03_2019,4266,295858,69.4,608,533,239,245,395,650,314,246,266,259,216,184,134,110,84,69,51,42,30,30,18,19,19,11,12,10,11,11,6,3,7,15,13,4,3,3,3,1,0,0,0,650,1,bis_50,
11833,Alle,23,03_2019,2894,201934,69.8,388,336,154,174,307,492,210,157,191,191,137,104,81,60,44,34,37,18,22,14,10,9,7,12,11,9,9,6,11,5,5,13,9,4,4,1,4,2,0,0,0,492,1,bis_50,
11834,Alle,0,03_2019,94,6125,65.2,36,23,16,29,0,2,2,1,0,3,0,2,1,1,0,0,1,2,1,1,1,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,29,1,bis_30,
11834,Alle,1,03_2019,88,4746,53.9,27,27,19,16,3,1,4,1,1,1,0,2,1,0,2,1,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,1,bis_10,
11834,Alle,2,03_2019,34,2062,60.6,15,5,3,14,1,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,bis_30,
11834,Alle,3,03_2019,43,2772,64.5,15,12,4,8,1,3,0,2,2,1,2,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,1,bis_10,
11834,Alle,4,03_2019,34,1940,57.1,6,5,8,9,1,0,0,0,1,0,1,2,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,bis_30,
11834,Alle,5,03_2019,50,3354,67.1,20,15,10,9,1,1,0,1,0,0,1,1,2,0,0,1,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,bis_10,
11834,Alle,6,03_2019,150,9062,60.4,51,42,24,36,3,3,3,2,2,0,4,4,4,1,1,1,0,2,3,0,1,1,1,4,0,0,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,42,1,bis_10,
11834,Alle,7,03_2019,373,20446,54.8,135,105,62,66,17,5,10,8,10,8,13,14,6,6,5,5,2,4,4,1,4,0,1,1,2,1,1,1,2,0,2,3,1,1,1,0,1,0,0,0,0,105,1,bis_10,
11834,Alle,8,03_2019,932,60654,65.1,374,227,111,151,29,21,21,23,23,35,37,50,45,21,23,15,22,8,8,11,8,4,6,4,3,0,4,2,1,4,2,5,3,3,0,1,1,0,0,0,0,227,1,bis_10,
11834,Alle,9,03_2019,1505,114736,76.2,612,261,146,211,69,30,40,60,65,61,74,68,80,51,50,34,32,24,32,13,19,10,14,9,7,2,5,4,4,5,3,13,5,1,2,0,1,0,0,0,0,261,1,bis_10,
11834,Alle,10,03_2019,1812,146160,80.7,786,308,168,241,71,51,43,62,65,87,95,96,78,74,61,36,45,27,37,15,20,19,13,12,16,12,5,3,5,7,4,17,11,3,3,1,1,0,0,0,0,308,1,bis_10,
11834,Alle,11,03_2019,1832,144265,78.7,633,296,156,273,107,59,40,54,55,88,115,93,61,74,50,38,49,34,24,20,11,20,16,17,7,14,9,7,8,3,3,11,11,4,3,1,1,0,0,0,0,296,1,bis_10,
11834,Alle,12,03_2019,1445,98851,68.4,471,313,182,236,65,37,36,40,49,48,64,66,45,45,27,24,19,18,13,18,10,9,8,8,4,6,7,2,1,4,6,14,11,6,1,1,2,0,0,0,0,313,1,bis_10,
11834,Alle,13,03_2019,1378,96145,69.8,486,298,167,231,61,40,38,37,46,44,50,38,41,48,31,20,27,19,17,13,12,8,8,13,11,10,2,6,8,3,4,10,8,3,4,1,1,0,0,0,0,298,1,bis_10,
11834,Alle,14,03_2019,1403,99198,70.7,506,269,169,230,56,41,36,41,42,60,64,52,55,47,34,36,30,17,12,14,10,11,7,11,5,2,6,4,4,3,6,19,6,2,1,1,0,0,0,0,0,269,1,bis_10,
11834,Alle,15,03_2019,1505,102279,68,555,320,206,239,67,31,33,41,39,44,52,77,53,45,47,30,30,24,10,26,9,7,11,8,4,6,6,4,3,2,2,13,5,5,4,2,0,0,0,0,0,320,1,bis_10,
11834,Alle,16,03_2019,1584,116968,73.8,629,313,206,245,90,48,35,36,40,49,69,54,53,53,42,26,31,25,16,17,11,9,10,6,9,9,11,8,4,6,8,20,12,8,3,0,2,0,0,0,0,313,1,bis_10,
11834,Alle,17,03_2019,1525,101423,66.5,727,373,214,216,79,32,36,30,44,41,53,50,56,43,41,32,25,23,16,15,17,11,9,9,3,7,7,8,4,3,3,10,5,5,0,1,4,0,0,0,0,373,1,bis_10,
11834,Alle,18,03_2019,1356,71359,52.6,708,376,233,233,69,37,32,32,33,30,37,35,28,27,23,17,11,15,11,7,7,9,5,7,4,9,2,2,1,3,2,9,4,1,2,0,3,0,0,0,0,376,1,bis_10,
11834,Alle,19,03_2019,1026,61911,60.3,615,278,150,147,62,33,27,19,26,25,42,28,24,23,17,9,17,10,16,9,5,12,8,2,1,6,2,1,1,2,1,7,6,4,4,0,2,0,0,0,0,278,1,bis_10,
11834,Alle,20,03_2019,790,48752,61.7,439,200,124,133,41,22,14,15,19,23,23,18,18,19,15,20,8,10,10,5,5,3,6,3,1,4,7,5,2,1,0,6,6,1,1,0,2,0,0,0,0,200,1,bis_10,
11834,Alle,21,03_2019,438,27201,62.1,197,109,92,68,24,14,3,7,7,5,3,9,9,12,5,10,7,6,3,5,3,5,3,2,2,0,4,3,1,4,3,4,3,2,1,0,0,0,0,0,0,109,1,bis_10,
11834,Alle,22,03_2019,292,14533,49.8,116,97,48,51,15,7,6,5,3,4,3,7,7,4,5,3,3,0,1,2,3,3,2,4,2,0,2,1,0,0,0,1,2,0,0,0,1,0,0,0,0,97,1,bis_10,
11834,Alle,23,03_2019,172,9284,54,60,42,30,46,8,5,3,0,3,2,2,6,4,3,1,2,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,46,1,bis_30,
11837,Alle,0,03_2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,1,03_2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,2,03_2019,1,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_10,
11837,Alle,3,03_2019,2,43,21.5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,4,03_2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,5,03_2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,6,03_2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,7,03_2019,4,202,50.5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,8,03_2019,9,509,56.6,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,bis_10,
11837,Alle,9,03_2019,10,1062,106.2,4,1,0,0,0,0,2,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,bis_90,
11837,Alle,10,03_2019,14,1366,97.6,8,0,2,2,0,1,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,bis_20,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,11,03_2019,10,648,64.8,7,2,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,12,03_2019,17,1593,93.7,5,3,1,0,1,0,0,1,2,1,1,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,13,03_2019,15,1299,86.6,0,2,0,1,2,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,14,03_2019,6,472,78.7,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,bis_10,
11837,Alle,15,03_2019,12,622,51.8,1,2,1,2,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,16,03_2019,14,1348,96.3,3,2,1,0,0,1,0,0,0,2,1,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,17,03_2019,16,1679,104.9,1,3,2,0,1,0,0,0,2,1,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,bis_10,
11837,Alle,18,03_2019,13,831,63.9,0,3,3,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,19,03_2019,7,460,65.7,2,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,20,03_2019,8,713,89.1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,bis_10,
11837,Alle,21,03_2019,1,14,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_20,
11837,Alle,22,03_2019,2,200,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_80,Max_Wert_ist_mehrfach_vorhanden!
11837,Alle,23,03_2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11864,Alle,0,03_2019,179,10415,58.2,6,2,0,1,24,45,48,26,14,10,3,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,bis_60,
11864,Alle,1,03_2019,102,5490,53.8,2,2,1,0,12,39,23,14,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,bis_50,
11864,Alle,2,03_2019,52,2957,56.9,0,0,0,1,8,17,11,5,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,bis_50,
11864,Alle,3,03_2019,39,2186,56.1,1,2,1,0,5,8,13,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,bis_60,
11864,Alle,4,03_2019,15,933,62.2,1,1,0,0,0,5,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,bis_50,
11864,Alle,5,03_2019,20,912,45.6,0,3,0,2,1,5,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,bis_60,
11864,Alle,6,03_2019,12,659,54.9,0,0,4,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,bis_20,Max_Wert_ist_mehrfach_vorhanden!
11864,Alle,7,03_2019,32,1396,43.6,1,1,4,9,2,6,4,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,bis_30,
11864,Alle,8,03_2019,24,1188,49.5,4,3,3,7,1,0,2,1,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,bis_30,
11864,Alle,9,03_2019,32,1629,50.9,7,4,3,1,3,5,0,9,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,bis_70,
